smiles,dock_3fap,dock_7pqv,dock_combined,depth,used_time,mol,is_valid,canon_smiles,is_novel_moses,QED,logP,MW,HBD,HBA,RotB,TPSA,Lipinski_violations,Lipinski_pass,SA_score
OC[C@@]1([NH2+]C(=O)Cc2ccco2)CCC2(CCC2)C1,-7.732,-7.625,-15.357,3,8616.198,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88E330>,TRUE,O=C(Cc1ccco1)[NH2+][C@]1(CO)CCC2(CCC2)C1,TRUE,0.8521977225684634,0.9973999999999996,264.345,2,3,4,67.05000000000001,0,TRUE,4.724252521260672
OCC1=Nc2ccccc2[C@H](O)[C@@H]1Nc1ccc2c(c1)NC(=O)CO2,-9.411,-9.058,-18.469,3,8616.198,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88E390>,TRUE,O=C1COc2ccc(N[C@@H]3C(CO)=Nc4ccccc4[C@@H]3O)cc2N1,TRUE,0.6802284158902666,1.6099999999999992,339.3510000000001,4,6,3,103.18000000000002,0,TRUE,3.661847973480789
OCc1ccc(C[C@@H]2SCCN(c3ccc(Cl)cn3)C2)cc1,-8.373,-7.757,-16.13,3,8616.198,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88E3F0>,TRUE,OCc1ccc(C[C@H]2CN(c3ccc(Cl)cn3)CCS2)cc1,TRUE,0.929442738507444,3.3918000000000017,334.872,1,4,4,36.36,0,TRUE,2.941163928106116
OC[C@H]1CCCC[NH+]1CCc1cccs1,-6.505,-6.104,-12.609,3,8616.198,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88E450>,TRUE,OC[C@H]1CCCC[NH+]1CCc1cccs1,TRUE,0.7767902906729113,0.7203000000000004,226.365,2,2,4,24.67,0,TRUE,4.723292268695476
OC(C[C@H]1C=c2ccccc2=[NH+][C@@H]1NC(=O)N1CCOCC1)c1cccnc1,-10.255,-8.913,-19.168,3,8616.198,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88E4B0>,TRUE,O=C(N[C@H]1[NH+]=c2ccccc2=C[C@@H]1CC(O)c1cccnc1)N1CCOCC1,TRUE,0.6133224177446422,-1.3163,381.4560000000002,3,4,4,88.66000000000001,0,TRUE,4.364615375056728
OCc1cc(F)c(CCCc2cnn(Cc3ccccc3)c2)cc1F,-8.612,-8.564,-17.176,3,8616.198,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88E510>,TRUE,OCc1cc(F)c(CCCc2cnn(Cc3ccccc3)c2)cc1F,TRUE,0.7075904590361571,3.877200000000003,342.389,1,3,7,38.05,0,TRUE,2.2898993130997187
OC1(CN2CCC[C@@H]2c2ccc(F)cc2)CN1Cc1ccccc1,-9.21,-8.617,-17.827,3,8616.198,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88E570>,TRUE,OC1(CN2CCC[C@@H]2c2ccc(F)cc2)CN1Cc1ccccc1,TRUE,0.8550838320444639,3.1670000000000016,326.415,1,3,5,26.48,0,TRUE,3.36970466011445
OC[C@H](C[C@H](O)c1cccc(F)c1)[C@@H](O)c1ccc(F)cc1,-7.92,-7.72,-15.64,3,8616.198,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88E5D0>,TRUE,OC[C@H](C[C@H](O)c1cccc(F)c1)[C@@H](O)c1ccc(F)cc1,TRUE,0.7687907118709565,2.7304000000000013,308.324,3,3,6,60.69,0,TRUE,3.196778931560152
OC[C@@]1(c2ccccc2)NCCN1C1CCN(c2[nH+]cccc2)CC1,-8.935,-7.751,-16.686,3,8616.198,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88E630>,TRUE,OC[C@@]1(c2ccccc2)NCCN1C1CCN(c2cccc[nH+]2)CC1,TRUE,0.8794791488155682,1.22,339.463,2,4,4,52.88,0,TRUE,4.143341833083527
OCC[NH+]1CCN(c2cccc3ccccc23)CC1,-7.961,-8.03,-15.991,3,8616.198,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88E690>,TRUE,OCC[NH+]1CCN(c2cccc3ccccc23)CC1,TRUE,0.8397092148147564,0.5369999999999997,257.357,2,2,3,27.910000000000004,0,TRUE,3.328283558909133
OC(c1ccccc1Cl)c1noc(COc2ccccc2)n1,-8.414,-8.432,-16.846,3,8616.198,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88E6F0>,TRUE,OC(c1noc(COc2ccccc2)n1)c1ccccc1Cl,TRUE,0.781152646019058,3.383700000000003,316.744,1,5,5,68.38000000000001,0,TRUE,2.5820790723368834
OCc1ccc(CNc2ccccc2F)cc1,-8.024,-7.386,-15.41,3,8616.198,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88E750>,TRUE,OCc1ccc(CNc2ccccc2F)cc1,TRUE,0.8475452250678698,2.9301000000000013,231.27,2,2,4,32.26,0,TRUE,1.581436754525015
OC1(CN2CCOCC2)CC1,-4.861,-4.791,-9.652,3,8616.198,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88E7B0>,TRUE,OC1(CN2CCOCC2)CC1,TRUE,0.6044856480762273,-0.1565,157.21299999999997,1,3,2,32.7,0,TRUE,2.363926887165716
OC[C@@H]1OCC[C@H]1C1CCCCC1,-6.807,-6.133,-12.94,3,8616.198,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88E810>,TRUE,OC[C@@H]1OCC[C@H]1C1CCCCC1,TRUE,0.7106061092929413,1.9641,184.27899999999997,1,2,2,29.46,0,TRUE,3.203381325369654
OC[C@H]1C[C@@H](COc2cccc(Cl)c2)CN1C1CC1,-7.448,-7.102,-14.55,3,8616.198,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88E870>,TRUE,OC[C@H]1C[C@@H](COc2cccc(Cl)c2)CN1C1CC1,TRUE,0.9003549476650122,2.564000000000001,281.7830000000001,1,3,5,32.7,0,TRUE,3.1539578603158454
C/C(CCC(=O)N[C@H]1C=CC=C1)C(C)=O,-7.007,-6.166,-13.173,3,8936.242,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88E8D0>,TRUE,CC(=O)C(C)CCC(=O)NC1C=CC=C1,TRUE,0.7439712233154395,1.6025,207.273,1,2,5,46.17,0,TRUE,3.6158804673968215
C/c1cc(C(=O)NC[C@@](C)(O)CN2CCOCC2)ccc1F,-8.533,-8,-16.533,3,8936.242,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88E930>,TRUE,Cc1cc(C(=O)NC[C@@](C)(O)CN2CCOCC2)ccc1F,TRUE,0.8498465510163257,0.9471200000000002,310.369,2,4,5,61.8,0,TRUE,2.7021595933015767
C/N=C1\CNc2nc(C)cc(-c3ccccc3NN)c2[C@H]1c1ccccc1C(F)(F)F,-9.94,-6.307,-16.247,3,8936.242,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88E990>,TRUE,C/N=C1\CNc2nc(C)cc(-c3ccccc3NN)c2[C@H]1c1ccccc1C(F)(F)F,TRUE,0.4082786845455011,4.989620000000003,425.4580000000001,3,5,3,75.33,0,TRUE,3.6066911246543816
C/S(=O)(=O)CCNC(=O)[C@@H](NC(=O)c1ccco1)c1ccccc1,-8.466,-7.652,-16.118,3,8936.242,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88E9F0>,TRUE,CS(=O)(=O)CCNC(=O)[C@@H](NC(=O)c1ccco1)c1ccccc1,TRUE,0.7720998342207147,0.9114999999999994,350.3960000000001,2,5,7,105.48,0,TRUE,2.5957184237038664
C/[NH+]=C(/NCc1ccc([S@](C)=O)cc1)N1CCN(c2ccccc2F)CC1,-9.254,-8.056,-17.31,3,8936.242,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88EA50>,TRUE,C/[NH+]=C(/NCc1ccc([S@](C)=O)cc1)N1CCN(c2ccccc2F)CC1,TRUE,0.59214929392197,0.5413000000000003,389.5200000000001,2,2,4,49.55,0,TRUE,3.3649265352548827
C/C(=N/c1ccccc1)NNc1cc([N+](=O)[O-])c[nH]c1=O,-8.181,-8.605,-16.786,3,8936.242,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88EAB0>,TRUE,C/C(=N/c1ccccc1)NNc1cc([N+](=O)[O-])c[nH]c1=O,TRUE,0.3441307856099205,1.9496999999999995,287.279,3,5,4,112.42,0,TRUE,2.81839694507363
C/N=C\C=C(\C)C[NH+](C)CC(=O)NC1CCCCC1,-6.885,-6.538,-13.423,3,8936.242,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88EB10>,TRUE,C/N=C\C=C(\C)C[NH+](C)CC(=O)NC1CCCCC1,TRUE,0.6794663246311353,0.5969000000000011,266.409,2,2,6,45.900000000000006,0,TRUE,4.273329663210204
C/C(=N/NC(=O)CCc1cccc(Cl)c1)c1ccccc1,-9.114,-8.313,-17.427,3,8936.242,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88EB70>,TRUE,C/C(=N/NC(=O)CCc1cccc(Cl)c1)c1ccccc1,TRUE,0.6618450206563892,3.8130000000000015,300.78900000000004,1,2,5,41.46,0,TRUE,1.806073620432171
C/N=C1/C(=C\c2ccc(C)o2)C(=O)NC1=O,-7.422,-7.126,-14.548,3,8936.242,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88EBD0>,TRUE,C/N=C1\C(=O)NC(=O)\C1=C\c1ccc(C)o1,TRUE,0.5566999442686267,0.69862,218.212,1,4,1,71.67,0,TRUE,2.9225589648588226
C/[NH+]=C(/NC[C@H]1CN2CCCC[C@@H]2CO1)Nc1ccn(C)n1,-8.519,-7.81,-16.329,3,8936.242,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88EC30>,TRUE,C/[NH+]=C(/NC[C@H]1CN2CCCC[C@@H]2CO1)Nc1ccn(C)n1,TRUE,0.4804796956967542,-1.2587,307.422,3,4,3,68.32,0,TRUE,4.193114565644751
C/C(=N/NC1CCCC1)[C@H](C)C(=O)[O-],-6.548,-5.874,-12.422,3,8936.242,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88EC90>,TRUE,C/C(=N/NC1CCCC1)[C@H](C)C(=O)[O-],TRUE,0.519804260993447,0.2804999999999999,197.258,1,4,4,64.52,0,TRUE,3.850737097907043
C/c1ccc(N2CCC(OCC(=O)NCc3ccccc3F)CC2)cc1F,-10.222,-9.028,-19.25,3,8936.242,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88ECF0>,TRUE,Cc1ccc(N2CCC(OCC(=O)NCc3ccccc3F)CC2)cc1F,TRUE,0.8404583711719557,3.575020000000002,374.4310000000001,1,3,6,41.57,0,TRUE,2.142474613186673
C/N=C/C(=C\c1ccccc1)Sc1ccccc1,-8.088,-7.161,-15.249,3,8936.242,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88ED50>,TRUE,C/N=C/C(=C\c1ccccc1)Sc1ccccc1,TRUE,0.5761602824489009,4.520400000000004,253.37,0,2,4,12.36,0,TRUE,2.6061527264273288
Nc1ncc(C[NH+]2CC(OCc3ccccc3)C2)cn1,-7.639,-7.169,-14.808,3,9045.777,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88EDB0>,TRUE,Nc1ncc(C[NH+]2CC(OCc3ccccc3)C2)cn1,TRUE,0.8058637803969751,0.042700000000001,271.344,2,4,5,65.47,0,TRUE,3.2619988192641163
Nc1cccc(C2=Nn3c(nc4sccc4C3)C2)c1,-8.691,-8.625,-17.316,3,9045.777,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88EE10>,TRUE,Nc1cccc(C2=NN3Cc4ccsc4N=C3C2)c1,TRUE,0.808304878186903,2.983900000000001,268.345,1,5,1,53.98,0,TRUE,3.391120372095946
Nc1ncnc(Nc2cccc(OC(F)F)c2)c1Br,-7.825,-7.235,-15.06,3,9045.777,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88EE70>,TRUE,Nc1ncnc(Nc2cccc(OC(F)F)c2)c1Br,TRUE,0.9002760950405324,3.166300000000001,331.12,2,5,4,73.06,0,TRUE,2.445580148168929
Nc1ccc(S(=O)(=O)NCC(=O)NC[C@@H](C(F)(F)F)c2ccccc2)cc1,-8.64,-8.963,-17.603,3,9045.777,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88EED0>,TRUE,Nc1ccc(S(=O)(=O)NCC(=O)NC[C@H](c2ccccc2)C(F)(F)F)cc1,TRUE,0.6179794202723763,2.0093999999999994,401.41,3,4,7,101.29,0,TRUE,2.768164375792722
[NH3+]c1ccccc1C(=O)N1CCCC[C@@H]1c1ncnc2c1CCCC2,-9.311,-6.434,-15.745,3,9102.007,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88EF30>,TRUE,[NH3+]c1ccccc1C(=O)N1CCCC[C@@H]1c1ncnc2c1CCCC2,TRUE,0.915190583362554,2.5962000000000005,337.4470000000002,1,3,2,73.73,0,TRUE,3.4543918202677606
[NH3+]c1ccc(O[C@H]2CCOC3(CCSCC3)C2)nc1F,-7.708,-7.931,-15.639,3,9102.007,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88EF90>,TRUE,[NH3+]c1ccc(O[C@H]2CCOC3(CCSCC3)C2)nc1F,TRUE,0.8476722560411271,1.9177,299.391,1,4,2,58.99000000000001,0,TRUE,4.816145544657211
[NH3+]c1c(F)cc(CN2CCOCC2)cc1Cl,-6.882,-6.862,-13.744,3,9102.007,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F030>,TRUE,[NH3+]c1c(F)cc(CN2CCOCC2)cc1Cl,TRUE,0.8502800924472638,1.1846999999999996,245.705,1,2,2,40.11,0,TRUE,2.8492284753483315
C[C@H](NC(=O)c1ccc(C(C)(C)C)cc1)c1cncs1,-8.129,-7.454,-15.583,3,9452.446,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F090>,TRUE,C[C@H](NC(=O)c1ccc(C(C)(C)C)cc1)c1cncs1,TRUE,0.9294221051369518,3.931600000000003,288.416,1,3,3,41.99,0,TRUE,2.672711453723382
C[C@H](CCNC(=O)CCOc1ccc(F)cc1F)Cn1cccn1,-7.558,-7.314,-14.872,3,9452.446,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F0F0>,TRUE,C[C@H](CCNC(=O)CCOc1ccc(F)cc1F)Cn1cccn1,TRUE,0.7654236148901616,2.772800000000001,337.37000000000006,1,4,9,56.15,0,TRUE,2.7577225264930867
C[C@H]1C[C@@H]1C(=O)N(C)Cc1cc(C(=O)Nc2cccc(F)c2)oc1C,-9.528,-8.555,-18.083,3,9452.446,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F150>,TRUE,Cc1oc(C(=O)Nc2cccc(F)c2)cc1CN(C)C(=O)[C@H]1C[C@@H]1C,TRUE,0.9014244590254558,3.5938200000000027,344.3860000000001,1,3,5,62.55,0,TRUE,3.025599896557715
C[C@H](CSC(C)(C)C)Oc1ccc(C#N)c(N)c1,-6.128,-6.451,-12.579,3,9452.446,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F1B0>,TRUE,C[C@H](CSC(C)(C)C)Oc1ccc(C#N)c(N)c1,TRUE,0.8462621701409538,3.439480000000001,264.39399999999995,1,4,4,59.03999999999999,0,TRUE,3.236037727680504
C[C@H]1C[C@H]([NH2+]C2CCN(c3cccnn3)C2)CCO1,-7.993,-7.471,-15.464,3,9452.446,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F210>,TRUE,C[C@H]1C[C@H]([NH2+]C2CCN(c3cccnn3)C2)CCO1,TRUE,0.8454452376221391,0.1862000000000006,263.365,1,4,3,54.86,0,TRUE,4.672551239209388
C[C@H]1CN(C(=O)C(=O)NC(C)(C)C2CCN(C(=O)c3ccccc3)CC2)C[C@H](C)O1,-11.162,-10.003,-21.165,3,9452.446,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F270>,TRUE,C[C@H]1CN(C(=O)C(=O)NC(C)(C)C2CCN(C(=O)c3ccccc3)CC2)C[C@H](C)O1,TRUE,0.7668698042591227,2.0694,415.53400000000016,1,4,3,78.95,0,TRUE,3.331265649560411
FC(F)(F)COCCOc1ccccc1CNC1=NC=NC(=O)/C1=C\c1c[nH]c2ccccc12,-10.401,-8.184,-18.585,4,9600.72,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F2D0>,TRUE,O=C1N=CN=C(NCc2ccccc2OCCOCC(F)(F)F)/C1=C/c1c[nH]c2ccccc12,TRUE,0.3803712736866939,4.265800000000002,470.4510000000002,2,5,8,88.07,0,TRUE,3.020833839675764
FC(F)(F)C1=C(C(=O)C2CC[NH+](C3CCCCC3)CC2)c2ccccc2C1,-10.567,-9.694,-20.261,4,9600.72,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F330>,TRUE,O=C(C1=C(C(F)(F)F)Cc2ccccc21)C1CC[NH+](C2CCCCC2)CC1,TRUE,0.849917962619403,3.7553000000000023,378.4580000000002,1,1,3,21.51,0,TRUE,3.8771855022975625
FC(F)(F)CC[NH2+][C@H](c1ccco1)C1CCN(S(C)(=O)=O)CC1,-7.962,-7.378,-15.34,4,9600.72,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F390>,TRUE,CS(=O)(=O)N1CCC([C@H]([NH2+]CCC(F)(F)F)c2ccco2)CC1,TRUE,0.8411015387480923,1.5080999999999998,355.40200000000016,1,3,6,67.13,0,TRUE,3.9517043823547295
Cc1csc([C@@H]2CCCN2C(=O)[C@@H](C)Oc2c(C)cccc2C)n1,-9.116,-8.444,-17.56,5,9854.325,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F3F0>,TRUE,Cc1csc([C@@H]2CCCN2C(=O)[C@@H](C)Oc2c(C)cccc2C)n1,TRUE,0.8346601109127718,4.199360000000003,344.4800000000001,0,4,4,42.43000000000001,0,TRUE,3.08396097068567
Cc1cc([C@@H](C)C(=O)N[C@H](C)Oc2ncccc2Cl)nc(C)n1,-8.139,-7.944,-16.083,5,9854.325,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F450>,TRUE,Cc1cc([C@@H](C)C(=O)N[C@H](C)Oc2ncccc2Cl)nc(C)n1,TRUE,0.8506793275802592,2.7865400000000013,334.8070000000001,1,5,5,77,0,TRUE,3.589195576212049
Cc1csc(C(=O)N(CCO)[C@@H]2CCC[C@@H](C)C2)n1,-7.247,-6.97,-14.217,5,9854.325,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F4B0>,TRUE,Cc1csc(C(=O)N(CCO)[C@@H]2CCC[C@@H](C)C2)n1,TRUE,0.9226895783890532,2.4647200000000007,282.409,1,4,4,53.43000000000001,0,TRUE,3.3979114645732222
Cc1cc(C)n(-c2ccc(Cl)c(C)c2)n1,-8.128,-7.103,-15.231,5,9854.325,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F510>,TRUE,Cc1cc(C)n(-c2ccc(Cl)c(C)c2)n1,TRUE,0.7199668991968078,3.450960000000002,220.703,0,2,1,17.82,0,TRUE,1.9085575090478208
Cc1cncc(C(=O)N2Cc3ccccc3C[C@H]2C(=O)OCc2cccnc2)c1,-10.407,-8.933,-19.34,5,9854.325,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F570>,TRUE,Cc1cncc(C(=O)N2Cc3ccccc3C[C@H]2C(=O)OCc2cccnc2)c1,TRUE,0.6434844945937946,3.0955200000000014,387.43900000000014,0,5,4,72.39,0,TRUE,2.8122284320010245
Cc1csc(CNC(=O)c2n[nH]c([O-])n2)n1,-6.677,-6.543,-13.22,5,9854.325,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F5D0>,TRUE,Cc1csc(CNC(=O)c2n[nH]c([O-])n2)n1,TRUE,0.75437447943923,-0.42678,238.252,2,6,3,106.62,0,TRUE,3.2885453984252546
Cc1ccccc1-c1noc([C@@H](C)C(=O)N(C)Cc2ccc(F)cc2)n1,-10.256,-9.809,-20.065,5,9854.325,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F630>,TRUE,Cc1ccccc1-c1noc([C@@H](C)C(=O)N(C)Cc2ccc(F)cc2)n1,TRUE,0.6968739918434674,3.946220000000003,353.39700000000005,0,4,5,59.23,0,TRUE,2.696672918654885
Cc1cnccc1-c1ccccc1F,-7.329,-7.097,-14.426,5,9854.325,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F690>,TRUE,Cc1cnccc1-c1ccccc1F,TRUE,0.6676720996722791,3.1961200000000014,187.217,0,1,1,12.89,0,TRUE,1.7720794318459865
Cc1csc([C@H](C)NC(=O)C(=O)Nc2ccc3c(c2)OCO3)n1,-8.337,-7.986,-16.323,5,9854.325,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F6F0>,TRUE,Cc1csc([C@H](C)NC(=O)C(=O)Nc2ccc3c(c2)OCO3)n1,TRUE,0.8386701618125032,1.9961199999999997,333.3690000000001,2,6,3,89.55000000000001,0,TRUE,2.763262962236388
Cc1c(C(=O)NCCNC(=O)C(=O)c2ccccc2)cc(C#N)n1C,-8.609,-8.565,-17.174,5,9854.325,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F750>,TRUE,Cc1c(C(=O)NCCNC(=O)C(=O)c2ccccc2)cc(C#N)n1C,TRUE,0.4644130013378059,0.9340999999999988,338.3670000000001,2,5,6,103.99,0,TRUE,2.427172306410757
Cc1cnc2cc(O[C@@H]3CCCC[C@@H]3O)sc2c1,-7.505,-7.337,-14.842,5,9854.325,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F7B0>,TRUE,Cc1cnc2cc(O[C@@H]3CCCC[C@@H]3O)sc2c1,TRUE,0.9037340848117604,3.287020000000002,263.3619999999999,1,4,2,42.35,0,TRUE,3.436606689923281
[NH3+]c1[nH]c2ccccc2c1C[NH+]1CCC[C@H]1CN1CCOCC1,-8.639,-8.761,-17.4,4,9942.627,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F810>,TRUE,[NH3+]c1[nH]c2ccccc2c1C[NH+]1CCC[C@H]1CN1CCOCC1,TRUE,0.7389161560110803,-0.0792,316.4490000000001,3,2,4,60.34,0,TRUE,4.655706985391104
[NH3+]c1ccccc1NC(=O)[C@@H]1C[C@@H]1c1ccccc1Cl,-8.576,-8.194,-16.77,4,9942.627,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F870>,TRUE,[NH3+]c1ccccc1NC(=O)[C@@H]1C[C@@H]1c1ccccc1Cl,TRUE,0.8957944400883561,2.9556000000000013,287.77,2,1,3,56.74,0,TRUE,3.300610812047813
[NH3+]c1ccsc1C(F)(F)F,-5.122,-5.024,-10.146,4,9942.627,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F8D0>,TRUE,[NH3+]c1ccsc1C(F)(F)F,TRUE,0.6095366976626924,1.6403,168.16299999999998,1,1,0,27.64,0,TRUE,3.945249248332319
[NH3+]c1nc(Cl)cc(Br)c1C(F)(F)F,-6.335,-6.332,-12.667,4,9942.627,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F930>,TRUE,[NH3+]c1nc(Cl)cc(Br)c1C(F)(F)F,TRUE,0.7262876579139027,2.3896999999999995,276.463,1,1,0,40.53,0,TRUE,3.8214467430158177
[NH3+]c1[nH]c(/C=C/c2ccccc2)nn1,-7.476,-7.135,-14.611,4,9942.627,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F990>,TRUE,[NH3+]c1nnc(/C=C/c2ccccc2)[nH]1,TRUE,0.7312969642488264,0.8485,187.226,2,2,2,69.21000000000001,0,TRUE,3.206766139163058
[NH3+]c1ncc(C(F)(F)F)cc1Br,-5.931,-6.009,-11.94,4,9942.627,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88F9F0>,TRUE,[NH3+]c1ncc(C(F)(F)F)cc1Br,TRUE,0.7389638148554822,1.7363,242.018,1,1,0,40.53,0,TRUE,3.4296671197204924
Nc1[nH]ncc1CNC(=O)C(=O)N[C@@H]1C=CC[C@H]1C(=O)OCc1ccccc1,-9.16,-8.315,-17.475,4,10175.449,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88FA50>,TRUE,Nc1[nH]ncc1CNC(=O)C(=O)N[C@@H]1C=CC[C@H]1C(=O)OCc1ccccc1,TRUE,0.3236926927602832,0.4124000000000003,383.4080000000001,4,6,6,139.2,0,TRUE,3.5288737050437344
Nc1c(NC2CCC([NH+]3CCC(Cc4ccccc4F)CC3)C2)c(=O)[nH]c(C)c1Cl,-11.304,-9.233,-20.537,4,10175.449,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88FAB0>,TRUE,Cc1[nH]c(=O)c(NC2CCC([NH+]3CCC(Cc4ccccc4F)CC3)C2)c(N)c1Cl,TRUE,0.5853077253286623,2.9286200000000004,433.9790000000002,4,3,5,75.35,0,TRUE,4.518400475924691
Nc1[nH]nc(C(=O)Nc2[nH]c(CC3CC3)c(-c3cccs3)n2)c1Cl,-9.152,-8.183,-17.335,4,10175.449,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88FB10>,TRUE,Nc1[nH]nc(C(=O)Nc2nc(-c3cccs3)c(CC3CC3)[nH]2)c1Cl,TRUE,0.5573053028962053,3.301700000000001,362.846,4,5,5,112.48,0,TRUE,3.1603984148497464
Nc1ccccc1CNC(=O)N1CCO[C@H](c2ccccc2)C1,-9.464,-7.972,-17.436,4,10175.449,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88FB70>,TRUE,Nc1ccccc1CNC(=O)N1CCO[C@H](c2ccccc2)C1,TRUE,0.8560975935758617,2.5519000000000007,311.38500000000005,2,3,3,67.59,0,TRUE,2.514379698083779
Nc1ncnc(Oc2ccc(C#N)c(Cl)c2Cl)c1N,-7.123,-7.232,-14.355,4,10175.449,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88FBD0>,TRUE,N#Cc1ccc(Oc2ncnc(N)c2N)c(Cl)c1Cl,TRUE,0.8807223561237475,2.6117800000000004,296.117,2,6,2,110.84,0,TRUE,2.720389476068896
Nc1cc2[nH]c3c(-c4ccccc4)cc(=O)oc3n2n1,-9.072,-8.927,-17.999,4,10175.449,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88FC30>,TRUE,Nc1cc2[nH]c3c(-c4ccccc4)cc(=O)oc3n2n1,TRUE,0.5512313615776425,2.018,266.26,2,5,1,89.32000000000001,0,TRUE,3.065593514224328
Nc1ncc(F)c(C(=O)NNc2ccccc2Cl)c1C(F)(F)F,-8.601,-8.734,-17.335,4,10175.449,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88FC90>,TRUE,Nc1ncc(F)c(C(=O)NNc2ccccc2Cl)c1C(F)(F)F,TRUE,0.5874449354398922,3.232,348.68700000000007,3,4,3,80.03999999999999,0,TRUE,2.633415455355969
Nc1[nH]nc2c1CCCC2,-6.269,-5.666,-11.935,4,10175.449,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88FCF0>,TRUE,Nc1[nH]nc2c1CCCC2,TRUE,0.5571276054972542,0.8706999999999999,137.18599999999998,2,2,0,54.7,0,TRUE,3.043548411768352
C[NH2+]Cc1cc(Cl)ccc1I,-6.022,-5.403,-11.425,3,10510.247,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88FD50>,TRUE,C[NH2+]Cc1cc(Cl)ccc1I,TRUE,0.7943562029823192,1.6378,282.53200000000004,1,0,2,16.61,0,TRUE,3.642866490143384
C[NH2+]c1ccccc1OCCN[C@@H]1CCCC[C@H]1C,-7.674,-7.142,-14.816,3,10510.247,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED88FDB0>,TRUE,C[NH2+]c1ccccc1OCCN[C@@H]1CCCC[C@H]1C,TRUE,0.6088292420988823,2.0584,263.4049999999999,2,2,6,37.87,0,TRUE,3.702912499010484
